DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IE,2020,1934.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IS,2012,346.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IS,2013,383.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IS,2014,402.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IS,2015,492.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IS,2016,555.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IS,2017,655.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IS,2018,701.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IS,2019,685.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IS,2020,665.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IT,2012,9931.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IT,2013,10758.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IT,2014,10648.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IT,2015,11408.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IT,2016,13045.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IT,2017,13063.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IT,2018,13782.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IT,2019,14101.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,IT,2020,13900.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LT,2012,272.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LT,2013,286.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LT,2014,327.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LT,2015,351.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LT,2016,397.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LT,2017,453.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LT,2018,499.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LT,2019,570.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LT,2020,701.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LU,2012,514.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LU,2013,590.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LU,2014,593.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LU,2015,590.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LU,2016,648.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LU,2017,696.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LU,2018,761.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LU,2019,794.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LU,2020,785.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LV,2012,336.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LV,2013,359.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LV,2014,398.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LV,2015,392.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LV,2016,363.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LV,2017,454.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LV,2018,479.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LV,2019,446.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,LV,2020,412.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,MT,2012,66.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,MT,2013,68.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,MT,2014,88.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,MT,2015,116.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,MT,2016,106.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,MT,2017,139.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,MT,2018,150.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,MT,2019,149.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,MT,2020,168.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NL,2012,9103.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NL,2013,8933.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NL,2014,8442.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NL,2015,8886.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NL,2016,9065.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NL,2017,9248.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NL,2018,9881.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NL,2019,9927.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NL,2020,10390.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NO,2012,5909.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NO,2013,6031.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NO,2014,5878.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NO,2015,5664.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NO,2016,5815.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NO,2017,6222.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NO,2018,6301.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NO,2019,6663.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,NO,2020,6339.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PL,2012,4699.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PL,2013,4481.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PL,2014,4998.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PL,2015,4845.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PL,2016,4529.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PL,2017,5630.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PL,2018,6647.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PL,2019,7297.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PL,2020,6758.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PT,2012,1788.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PT,2013,1761.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PT,2014,1555.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PT,2015,1499.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PT,2016,1568.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PT,2017,1644.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PT,2018,1771.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PT,2019,1860.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,PT,2020,1925.5,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,RO,2012,1576.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,RO,2013,1448.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,RO,2014,1641.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,RO,2015,1601.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,RO,2016,1564.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,RO,2017,1881.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,RO,2018,2078.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,RO,2019,2304.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,RO,2020,2258.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SE,2012,5573.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SE,2013,5775.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SE,2014,5753.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SE,2015,5769.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SE,2016,5979.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SE,2017,5978.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SE,2018,5926.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SE,2019,6147.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SE,2020,6755.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SI,2012,667.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SI,2013,635.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SI,2014,605.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SI,2015,614.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SI,2016,578.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SI,2017,594.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SI,2018,639.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SI,2019,661.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SI,2020,679.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SK,2012,735.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SK,2013,718.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SK,2014,646.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SK,2015,787.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SK,2016,656.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SK,2017,690.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SK,2018,949.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SK,2019,1115.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF08,TE,SK,2020,1103.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,AT,2012,15931.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,AT,2013,16269.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,AT,2014,16438.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,AT,2015,16962.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,AT,2016,17488.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,AT,2017,17862.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,AT,2018,18410.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,AT,2019,19084.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,AT,2020,19374.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BE,2012,24158.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BE,2013,25044.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BE,2014,25428.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BE,2015,26282.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BE,2016,26728.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BE,2017,27742.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BE,2018,28567.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BE,2019,29336.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BE,2020,30273.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BG,2012,1398.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BG,2013,1549.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BG,2014,1751.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BG,2015,1791.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BG,2016,1655.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BG,2017,1852.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BG,2018,1981.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BG,2019,2342.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,BG,2020,2447.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CH,2012,28295.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CH,2013,28517.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CH,2014,29423.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CH,2015,34172.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CH,2016,34109.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CH,2017,33852.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CH,2018,33254.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CH,2019,35701.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CH,2020,37862.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CY,2012,1149.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CY,2013,1142.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CY,2014,974.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CY,2015,1006.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CY,2016,1037.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CY,2017,1066.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CY,2018,1089.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CY,2019,1193.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CY,2020,1263.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CZ,2012,7378.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CZ,2013,7207.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CZ,2014,7149.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CZ,2015,7456.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CZ,2016,6998.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CZ,2017,7891.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CZ,2018,9639.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CZ,2019,10956.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,CZ,2020,10930.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DE,2012,117102.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DE,2013,122448.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DE,2014,126197.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DE,2015,128515.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DE,2016,131561.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DE,2017,136649.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DE,2018,143587.0,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DE,2019,150712.0,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DE,2020,157081.0,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DK,2012,17749.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DK,2013,17809.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DK,2014,18939.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DK,2015,19139.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DK,2016,19238.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DK,2017,18980.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DK,2018,19329.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DK,2019,19595.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,DK,2020,19941.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,EE,2012,1098.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,EE,2013,1117.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,EE,2014,1106.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,EE,2015,1221.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,EE,2016,1230.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,EE,2017,1354.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,EE,2018,1607.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,EE,2019,1698.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,EE,2020,1766.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,EL,2012,8632.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,EL,2013,8086.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,EL,2014,7659.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,EL,2015,7313.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,EL,2016,7007.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,EL,2017,6884.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF09,TE,EL,2018,7353.0,
